Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_DN	0	NA	NA	NA	NA	NA	NA
GENTLES_LEUKEMIC_STEM_CELL_DN	0	NA	NA	NA	NA	NA	NA
MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_1	0	NA	NA	NA	NA	NA	NA
DAZARD_UV_RESPONSE_CLUSTER_G3	0	NA	NA	NA	NA	NA	NA
DAZARD_UV_RESPONSE_CLUSTER_G4	0	NA	NA	NA	NA	NA	NA
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN	0	NA	NA	NA	NA	NA	NA
KONG_E2F1_TARGETS	0	NA	NA	NA	NA	NA	NA
REACTOME_NOD1_2_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
GHO_ATF5_TARGETS_DN	0	NA	NA	NA	NA	NA	NA
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0	NA	NA	NA	NA	NA	NA
LEE_TARGETS_OF_PTCH1_AND_SUFU_UP	0	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON	0	NA	NA	NA	NA	NA	NA
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0	NA	NA	NA	NA	NA	NA
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_SEROTONIN_RECEPTORS	0	NA	NA	NA	NA	NA	NA
CROONQUIST_IL6_DEPRIVATION_UP	0	NA	NA	NA	NA	NA	NA
YU_BAP1_TARGETS	0	NA	NA	NA	NA	NA	NA
HUMMERICH_MALIGNANT_SKIN_TUMOR_DN	0	NA	NA	NA	NA	NA	NA
INAMURA_LUNG_CANCER_SCC_DN	0	NA	NA	NA	NA	NA	NA
PETRETTO_BLOOD_PRESSURE_UP	0	NA	NA	NA	NA	NA	NA
PID_ERBB2_ERBB3_PATHWAY	0	NA	NA	NA	NA	NA	NA
DOANE_BREAST_CANCER_ESR1_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0	NA	NA	NA	NA	NA	NA
PID_HEDGEHOG_2PATHWAY	0	NA	NA	NA	NA	NA	NA
BIOCARTA_MAL_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0	NA	NA	NA	NA	NA	NA
REACTOME_BASE_EXCISION_REPAIR	0	NA	NA	NA	NA	NA	NA
VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN	0	NA	NA	NA	NA	NA	NA
KEGG_THYROID_CANCER	0	NA	NA	NA	NA	NA	NA
BIOCARTA_EIF4_PATHWAY	0	NA	NA	NA	NA	NA	NA
NIELSEN_SCHWANNOMA_UP	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0	NA	NA	NA	NA	NA	NA
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	0	NA	NA	NA	NA	NA	NA
KEGG_PRION_DISEASES	0	NA	NA	NA	NA	NA	NA
PID_TCPTP_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0	NA	NA	NA	NA	NA	NA
PID_VEGF_VEGFR_PATHWAY	0	NA	NA	NA	NA	NA	NA
LEE_LIVER_CANCER_HEPATOBLAST	0	NA	NA	NA	NA	NA	NA
MEISSNER_BRAIN_HCP_WITH_H3K4ME2	0	NA	NA	NA	NA	NA	NA
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP	0	NA	NA	NA	NA	NA	NA
WONG_ENDMETRIUM_CANCER_UP	0	NA	NA	NA	NA	NA	NA
MOOTHA_GLUCONEOGENESIS	0	NA	NA	NA	NA	NA	NA
TRACEY_RESISTANCE_TO_IFNA2_DN	0	NA	NA	NA	NA	NA	NA
ZEMBUTSU_SENSITIVITY_TO_CYCLOPHOSPHAMIDE	0	NA	NA	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0	NA	NA	NA	NA	NA	NA
LOPEZ_MESOTHELIOMA_SURVIVAL_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
LEI_HOXC8_TARGETS_UP	0	NA	NA	NA	NA	NA	NA
BIOCARTA_ERYTH_PATHWAY	0	NA	NA	NA	NA	NA	NA
LIU_CDX2_TARGETS_UP	0	NA	NA	NA	NA	NA	NA
KANG_CISPLATIN_RESISTANCE_UP	0	NA	NA	NA	NA	NA	NA
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0	NA	NA	NA	NA	NA	NA
REACTOME_SHC_MEDIATED_SIGNALLING	0	NA	NA	NA	NA	NA	NA
TAGHAVI_NEOPLASTIC_TRANSFORMATION	0	NA	NA	NA	NA	NA	NA
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0	NA	NA	NA	NA	NA	NA
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0	NA	NA	NA	NA	NA	NA
LIM_MAMMARY_LUMINAL_PROGENITOR_DN	0	NA	NA	NA	NA	NA	NA
SHIPP_DLBCL_CURED_VS_FATAL_UP	0	NA	NA	NA	NA	NA	NA
BIOCARTA_PDGF_PATHWAY	0	NA	NA	NA	NA	NA	NA
KYNG_WERNER_SYNDROM_UP	0	NA	NA	NA	NA	NA	NA
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP	0	NA	NA	NA	NA	NA	NA
BAKER_HEMATOPOIESIS_STAT3_TARGETS	0	NA	NA	NA	NA	NA	NA
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0	NA	NA	NA	NA	NA	NA
AGARWAL_AKT_PATHWAY_TARGETS	0	NA	NA	NA	NA	NA	NA
GALLUZZI_PERMEABILIZE_MITOCHONDRIA	0	NA	NA	NA	NA	NA	NA
BIOCARTA_PTC1_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0	NA	NA	NA	NA	NA	NA
PID_PDGFRA_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0	NA	NA	NA	NA	NA	NA
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0	NA	NA	NA	NA	NA	NA
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	0	NA	NA	NA	NA	NA	NA
ZHENG_RESPONSE_TO_ARSENITE_UP	0	NA	NA	NA	NA	NA	NA
MUNSHI_MULTIPLE_MYELOMA_DN	0	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON	0	NA	NA	NA	NA	NA	NA
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0	NA	NA	NA	NA	NA	NA
HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP	0	NA	NA	NA	NA	NA	NA
BIOCARTA_ETS_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0	NA	NA	NA	NA	NA	NA
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	0	NA	NA	NA	NA	NA	NA
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	0	NA	NA	NA	NA	NA	NA
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0	NA	NA	NA	NA	NA	NA
ZEMBUTSU_SENSITIVITY_TO_METHOTREXATE	0	NA	NA	NA	NA	NA	NA
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN	0	NA	NA	NA	NA	NA	NA
NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP	0	NA	NA	NA	NA	NA	NA
SHIRAISHI_PLZF_TARGETS_UP	0	NA	NA	NA	NA	NA	NA
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0	NA	NA	NA	NA	NA	NA
VIETOR_IFRD1_TARGETS	0	NA	NA	NA	NA	NA	NA
SU_PANCREAS	0	NA	NA	NA	NA	NA	NA
LU_TUMOR_ANGIOGENESIS_UP	0	NA	NA	NA	NA	NA	NA
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0	NA	NA	NA	NA	NA	NA
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0	NA	NA	NA	NA	NA	NA
REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	0	NA	NA	NA	NA	NA	NA
BIOCARTA_ARAP_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0	NA	NA	NA	NA	NA	NA
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP	0	NA	NA	NA	NA	NA	NA
RODRIGUES_THYROID_CARCINOMA_UP	0	NA	NA	NA	NA	NA	NA
IRITANI_MAD1_TARGETS_UP	0	NA	NA	NA	NA	NA	NA
BIOCARTA_INSULIN_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0	NA	NA	NA	NA	NA	NA
PID_EPO_PATHWAY	0	NA	NA	NA	NA	NA	NA
ZHANG_GATA6_TARGETS_UP	0	NA	NA	NA	NA	NA	NA
FREDERICK_PRKCI_TARGETS	0	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	0	NA	NA	NA	NA	NA	NA
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0	NA	NA	NA	NA	NA	NA
BIOCARTA_ATRBRCA_PATHWAY	0	NA	NA	NA	NA	NA	NA
LAMB_CCND1_TARGETS	0	NA	NA	NA	NA	NA	NA
KEGG_MELANOGENESIS	0	NA	NA	NA	NA	NA	NA
SA_REG_CASCADE_OF_CYCLIN_EXPR	0	NA	NA	NA	NA	NA	NA
BIOCARTA_AT1R_PATHWAY	0	NA	NA	NA	NA	NA	NA
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	0	NA	NA	NA	NA	NA	NA
BERNARD_PPAPDC1B_TARGETS_UP	0	NA	NA	NA	NA	NA	NA
KORKOLA_SEMINOMA_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_REGULATION_OF_KIT_SIGNALING	0	NA	NA	NA	NA	NA	NA
PID_INTEGRIN4_PATHWAY	0	NA	NA	NA	NA	NA	NA
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP	0	NA	NA	NA	NA	NA	NA
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0	NA	NA	NA	NA	NA	NA
PID_AMB2_NEUTROPHILS_PATHWAY	0	NA	NA	NA	NA	NA	NA
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP	0	NA	NA	NA	NA	NA	NA
MANN_RESPONSE_TO_AMIFOSTINE_UP	0	NA	NA	NA	NA	NA	NA
SA_PTEN_PATHWAY	0	NA	NA	NA	NA	NA	NA
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1B	0	NA	NA	NA	NA	NA	NA
GENTILE_UV_LOW_DOSE_UP	0	NA	NA	NA	NA	NA	NA
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	0	NA	NA	NA	NA	NA	NA
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0	NA	NA	NA	NA	NA	NA
BIOCARTA_CBL_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_COPI_MEDIATED_TRANSPORT	0	NA	NA	NA	NA	NA	NA
MILI_PSEUDOPODIA	0	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	0	NA	NA	NA	NA	NA	NA
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0	NA	NA	NA	NA	NA	NA
PID_S1P_S1P1_PATHWAY	0	NA	NA	NA	NA	NA	NA
SU_PLACENTA	0	NA	NA	NA	NA	NA	NA
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0	NA	NA	NA	NA	NA	NA
JIANG_CORE_DUPLICON_GENES	0	NA	NA	NA	NA	NA	NA
WANG_NFKB_TARGETS	0	NA	NA	NA	NA	NA	NA
REACTOME_KINESINS	0	NA	NA	NA	NA	NA	NA
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_P38MAPK_EVENTS	0	NA	NA	NA	NA	NA	NA
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0	NA	NA	NA	NA	NA	NA
REACTOME_NETRIN1_SIGNALING	0	NA	NA	NA	NA	NA	NA
BIOCARTA_ACH_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_AMINE_DERIVED_HORMONES	0	NA	NA	NA	NA	NA	NA
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0	NA	NA	NA	NA	NA	NA
PID_NCADHERIN_PATHWAY	0	NA	NA	NA	NA	NA	NA
PID_FANCONI_PATHWAY	0	NA	NA	NA	NA	NA	NA
VALK_AML_CLUSTER_7	0	NA	NA	NA	NA	NA	NA
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP	0	NA	NA	NA	NA	NA	NA
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_GLYCOPROTEIN_HORMONES	0	NA	NA	NA	NA	NA	NA
VALK_AML_CLUSTER_1	0	NA	NA	NA	NA	NA	NA
BIOCARTA_NKCELLS_PATHWAY	0	NA	NA	NA	NA	NA	NA
VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	0	NA	NA	NA	NA	NA	NA
PODAR_RESPONSE_TO_ADAPHOSTIN_DN	0	NA	NA	NA	NA	NA	NA
HUNSBERGER_EXERCISE_REGULATED_GENES	0	NA	NA	NA	NA	NA	NA
BIOCARTA_MONOCYTE_PATHWAY	0	NA	NA	NA	NA	NA	NA
TSUNODA_CISPLATIN_RESISTANCE_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0	NA	NA	NA	NA	NA	NA
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	0	NA	NA	NA	NA	NA	NA
REACTOME_SIGNALING_BY_ILS	0	NA	NA	NA	NA	NA	NA
CAMPS_COLON_CANCER_COPY_NUMBER_UP	0	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0	NA	NA	NA	NA	NA	NA
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0	NA	NA	NA	NA	NA	NA
PID_ATM_PATHWAY	0	NA	NA	NA	NA	NA	NA
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN	0	NA	NA	NA	NA	NA	NA
BIOCARTA_TCYTOTOXIC_PATHWAY	0	NA	NA	NA	NA	NA	NA
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN	0	NA	NA	NA	NA	NA	NA
KAMMINGA_SENESCENCE	0	NA	NA	NA	NA	NA	NA
PID_ALK2_PATHWAY	0	NA	NA	NA	NA	NA	NA
MARTINELLI_IMMATURE_NEUTROPHIL_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_COMPLEMENT_CASCADE	0	NA	NA	NA	NA	NA	NA
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0	NA	NA	NA	NA	NA	NA
HOLLEMAN_DAUNORUBICIN_B_ALL_UP	0	NA	NA	NA	NA	NA	NA
SHI_SPARC_TARGETS_DN	0	NA	NA	NA	NA	NA	NA
FINETTI_BREAST_CANCER_KINOME_GREEN	0	NA	NA	NA	NA	NA	NA
PID_SYNDECAN_4_PATHWAY	0	NA	NA	NA	NA	NA	NA
HO_LIVER_CANCER_VASCULAR_INVASION	0	NA	NA	NA	NA	NA	NA
GILDEA_METASTASIS	0	NA	NA	NA	NA	NA	NA
KIM_RESPONSE_TO_TSA_AND_DECITABINE_DN	0	NA	NA	NA	NA	NA	NA
FUKUSHIMA_TNFSF11_TARGETS	0	NA	NA	NA	NA	NA	NA
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0	NA	NA	NA	NA	NA	NA
DAIRKEE_CANCER_PRONE_RESPONSE_E2	0	NA	NA	NA	NA	NA	NA
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0	NA	NA	NA	NA	NA	NA
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0	NA	NA	NA	NA	NA	NA
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN	0	NA	NA	NA	NA	NA	NA
SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER	0	NA	NA	NA	NA	NA	NA
HAHTOLA_MYCOSIS_FUNGOIDES_DN	0	NA	NA	NA	NA	NA	NA
WIKMAN_ASBESTOS_LUNG_CANCER_UP	0	NA	NA	NA	NA	NA	NA
SHIN_B_CELL_LYMPHOMA_CLUSTER_9	0	NA	NA	NA	NA	NA	NA
SHIN_B_CELL_LYMPHOMA_CLUSTER_6	0	NA	NA	NA	NA	NA	NA
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0	NA	NA	NA	NA	NA	NA
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0	NA	NA	NA	NA	NA	NA
BIOCARTA_IL5_PATHWAY	0	NA	NA	NA	NA	NA	NA
CHAN_INTERFERON_PRODUCING_DENDRITIC_CELL	0	NA	NA	NA	NA	NA	NA
SHIN_B_CELL_LYMPHOMA_CLUSTER_5	0	NA	NA	NA	NA	NA	NA
KORKOLA_CHORIOCARCINOMA_DN	0	NA	NA	NA	NA	NA	NA
SHIN_B_CELL_LYMPHOMA_CLUSTER_2	0	NA	NA	NA	NA	NA	NA
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP	0	NA	NA	NA	NA	NA	NA
GREENBAUM_E2A_TARGETS_DN	0	NA	NA	NA	NA	NA	NA
ABDULRAHMAN_KIDNEY_CANCER_VHL_DN	0	NA	NA	NA	NA	NA	NA
HOWLIN_CITED1_TARGETS_2_UP	0	NA	NA	NA	NA	NA	NA
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0	NA	NA	NA	NA	NA	NA
SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	0	NA	NA	NA	NA	NA	NA
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	0	NA	NA	NA	NA	NA	NA
YOKOE_CANCER_TESTIS_ANTIGENS	0	NA	NA	NA	NA	NA	NA
REACTOME_KERATAN_SULFATE_DEGRADATION	0	NA	NA	NA	NA	NA	NA
REACTOME_STEROID_HORMONES	0	NA	NA	NA	NA	NA	NA
ABDELMOHSEN_ELAVL4_TARGETS	0	NA	NA	NA	NA	NA	NA
KORKOLA_EMBRYONAL_CARCINOMA_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_SHC_MEDIATED_CASCADE	0	NA	NA	NA	NA	NA	NA
FIGUEROA_AML_METHYLATION_CLUSTER_2_UP	0	NA	NA	NA	NA	NA	NA
DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4	0	NA	NA	NA	NA	NA	NA
NOJIMA_SFRP2_TARGETS_DN	0	NA	NA	NA	NA	NA	NA
ZHOU_PANCREATIC_BETA_CELL	0	NA	NA	NA	NA	NA	NA
PETROVA_PROX1_TARGETS_DN	0	NA	NA	NA	NA	NA	NA
PID_TRAIL_PATHWAY	0	NA	NA	NA	NA	NA	NA
MIKKELSEN_ES_LCP_WITH_H3K27ME3	0	NA	NA	NA	NA	NA	NA
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0	NA	NA	NA	NA	NA	NA
DER_IFN_GAMMA_RESPONSE_DN	0	NA	NA	NA	NA	NA	NA
HOFMANN_CELL_LYMPHOMA_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_RAP1_SIGNALLING	0	NA	NA	NA	NA	NA	NA
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2	0	NA	NA	NA	NA	NA	NA
SABATES_COLORECTAL_ADENOMA_SIZE_UP	0	NA	NA	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	0	NA	NA	NA	NA	NA	NA
BIOCARTA_P35ALZHEIMERS_PATHWAY	0	NA	NA	NA	NA	NA	NA
BIOCARTA_IL6_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0	NA	NA	NA	NA	NA	NA
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	0	NA	NA	NA	NA	NA	NA
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP	0	NA	NA	NA	NA	NA	NA
AMIT_EGF_RESPONSE_120_MCF10A	0	NA	NA	NA	NA	NA	NA
REACTOME_INFLAMMASOMES	0	NA	NA	NA	NA	NA	NA
REACTOME_PD1_SIGNALING	0	NA	NA	NA	NA	NA	NA
WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN	0	NA	NA	NA	NA	NA	NA
BIOCARTA_MYOSIN_PATHWAY	0	NA	NA	NA	NA	NA	NA
PID_WNT_NONCANONICAL_PATHWAY	0	NA	NA	NA	NA	NA	NA
LIN_MELANOMA_COPY_NUMBER_DN	0	NA	NA	NA	NA	NA	NA
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN	0	NA	NA	NA	NA	NA	NA
SU_KIDNEY	0	NA	NA	NA	NA	NA	NA
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_DN	0	NA	NA	NA	NA	NA	NA
BIOCARTA_BIOPEPTIDES_PATHWAY	0	NA	NA	NA	NA	NA	NA
MIKKELSEN_IPS_LCP_WITH_H3K27ME3	0	NA	NA	NA	NA	NA	NA
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP	0	NA	NA	NA	NA	NA	NA
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_RAF_MAP_KINASE_CASCADE	0	NA	NA	NA	NA	NA	NA
PID_BARD1_PATHWAY	0	NA	NA	NA	NA	NA	NA
BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN	0	NA	NA	NA	NA	NA	NA
SU_LIVER	0	NA	NA	NA	NA	NA	NA
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	0	NA	NA	NA	NA	NA	NA
BIOCARTA_BCR_PATHWAY	0	NA	NA	NA	NA	NA	NA
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0	NA	NA	NA	NA	NA	NA
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15	0	NA	NA	NA	NA	NA	NA
SUNG_METASTASIS_STROMA_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0	NA	NA	NA	NA	NA	NA
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	0	NA	NA	NA	NA	NA	NA
FINAK_BREAST_CANCER_SDPP_SIGNATURE	0	NA	NA	NA	NA	NA	NA
ST_ADRENERGIC	0	NA	NA	NA	NA	NA	NA
KEGG_AUTOIMMUNE_THYROID_DISEASE	0	NA	NA	NA	NA	NA	NA
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	0	NA	NA	NA	NA	NA	NA
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	0	NA	NA	NA	NA	NA	NA
BIOCARTA_IL3_PATHWAY	0	NA	NA	NA	NA	NA	NA
POS_HISTAMINE_RESPONSE_NETWORK	0	NA	NA	NA	NA	NA	NA
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0	NA	NA	NA	NA	NA	NA
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0	NA	NA	NA	NA	NA	NA
GOERING_BLOOD_HDL_CHOLESTEROL_QTL_TRANS	0	NA	NA	NA	NA	NA	NA
KEGG_SULFUR_METABOLISM	0	NA	NA	NA	NA	NA	NA
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN	0	NA	NA	NA	NA	NA	NA
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0	NA	NA	NA	NA	NA	NA
LIU_TARGETS_OF_VMYB_VS_CMYB_UP	0	NA	NA	NA	NA	NA	NA
GHO_ATF5_TARGETS_UP	0	NA	NA	NA	NA	NA	NA
YAGUE_PRETUMOR_DRUG_RESISTANCE_DN	0	NA	NA	NA	NA	NA	NA
ZEMBUTSU_SENSITIVITY_TO_CISPLATIN	0	NA	NA	NA	NA	NA	NA
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN	0	NA	NA	NA	NA	NA	NA
KEGG_MISMATCH_REPAIR	0	NA	NA	NA	NA	NA	NA
STEGER_ADIPOGENESIS_DN	0	NA	NA	NA	NA	NA	NA
BIOCARTA_NO2IL12_PATHWAY	0	NA	NA	NA	NA	NA	NA
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	0	NA	NA	NA	NA	NA	NA
BIOCARTA_TH1TH2_PATHWAY	0	NA	NA	NA	NA	NA	NA
MONTERO_THYROID_CANCER_POOR_SURVIVAL_DN	0	NA	NA	NA	NA	NA	NA
WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	0	NA	NA	NA	NA	NA	NA
MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN	0	NA	NA	NA	NA	NA	NA
BIOCARTA_GRANULOCYTES_PATHWAY	0	NA	NA	NA	NA	NA	NA
FERRANDO_HOX11_NEIGHBORS	0	NA	NA	NA	NA	NA	NA
NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_DN	0	NA	NA	NA	NA	NA	NA
BIOCARTA_SALMONELLA_PATHWAY	0	NA	NA	NA	NA	NA	NA
BIOCARTA_ASBCELL_PATHWAY	0	NA	NA	NA	NA	NA	NA
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN	0	NA	NA	NA	NA	NA	NA
VALK_AML_WITH_11Q23_REARRANGED	0	NA	NA	NA	NA	NA	NA
REACTOME_P2Y_RECEPTORS	0	NA	NA	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0	NA	NA	NA	NA	NA	NA
DUTTA_APOPTOSIS_VIA_NFKB	0	NA	NA	NA	NA	NA	NA
